ObjectID,GlobalID,10. Indique el tipo de agrupación territorial donde se desarrollo el proyecto,PSA_NOMBRE,modalidad_proyecto,Departamento,Municipio,13. Resguardos indígenas legalizados,13. Consejos comunitarios negros,NombreTerritorio,CorrdTerritorio,AA,C_CAR,15. Área de PSA en preservación (ha),16. Área de PSA en restauración (ha),17. Valor del incentivo a reconocer ($/ha/año),18. Ubicación en área estratégica,Especifique cuál otra ubicación en área estratégica,20. Número de familias beneficiarias,21. Nivel de ingresos promedio de las familias,22. Número de familias beneficarias campesinas,23. Número de familias beneficarias indígenas,24. Número de familias beneficarias afrodescendientes,Total de familias por grupos poblacionales,25. Número de mujeres beneficiarias,26. Número de hombres beneficiarios,ParentGlobalID,CreationDate,Creator,EditDate,Editor,x,y
109,8eced8af-4f04-4c95-abb7-1afc8d656c9f,Vereda,FAMILIAS POR LA VIDA,Conservacion_Biodiversidad,ANTIOQUIA,ENTRERRÍOS,,,EL FILO,+6.566273_-75.517684,CORANTIOQUIA,CORPORACION AUTONOMA REGIONAL DEL CENTRO DE ANTIOQUIA,31,0,1362000,Otra_area,PrioridadesConservacion,8,Menos_un_salario_minimo,8,0,0,8,2,6,897a9627-1eef-4772-80c0-bafdbdb4f879,3/26/21 22:03,,3/26/21 22:03,,-75.517684,6.566273
110,ecf6ea81-1fbb-4e1b-885e-15839b535984,Vereda,FAMILIAS POR LA VIDA,Conservacion_Biodiversidad,ANTIOQUIA,ENTRERRÍOS,,,EL ZANCUDO,+6.566273_-75.517684,CORANTIOQUIA,CORPORACION AUTONOMA REGIONAL DEL CENTRO DE ANTIOQUIA,4,1,1362000,Otra_area,PrioridadesConservacion,1,Menos_un_salario_minimo,1,0,0,1,0,1,897a9627-1eef-4772-80c0-bafdbdb4f879,3/26/21 22:03,,3/26/21 22:03,,-75.517684,6.566273
111,18250cc5-75ea-40e2-ab98-f392e46aacb6,Vereda,FAMILIAS POR LA VIDA,Conservacion_Biodiversidad,ANTIOQUIA,JARDÍN,,,LA MESENIA,+5.597541_-75.818980,CORANTIOQUIA,CORPORACION AUTONOMA REGIONAL DEL CENTRO DE ANTIOQUIA,62,2,420000,RUNAP,,6,Menos_un_salario_minimo,6,0,0,6,1,5,897a9627-1eef-4772-80c0-bafdbdb4f879,3/26/21 22:03,,3/26/21 22:03,,-75.81898,5.597541
112,b8023089-f758-4835-8b91-0e2ed3eedf72,Vereda,FAMILIAS POR LA VIDA,Conservacion_Biodiversidad,ANTIOQUIA,JARDÍN,,,MACANAS,+5.597541_-75.818980,CORANTIOQUIA,CORPORACION AUTONOMA REGIONAL DEL CENTRO DE ANTIOQUIA,241,5,420000,RUNAP,,30,Menos_un_salario_minimo,30,0,0,30,6,24,897a9627-1eef-4772-80c0-bafdbdb4f879,3/26/21 22:03,,3/26/21 22:03,,-75.81898,5.597541
113,63822cdb-fc8a-4a7e-8029-84502388ff4e,Vereda,FAMILIAS POR LA VIDA,Conservacion_Biodiversidad,ANTIOQUIA,JARDÍN,,,SERRANÍAS,+5.597541_-75.818980,CORANTIOQUIA,CORPORACION AUTONOMA REGIONAL DEL CENTRO DE ANTIOQUIA,97,1,420000,RUNAP,,22,Menos_un_salario_minimo,22,0,0,22,6,16,897a9627-1eef-4772-80c0-bafdbdb4f879,3/26/21 22:03,,3/26/21 22:03,,-75.81898,5.597541
114,597b5af0-72cc-445d-b261-7c9724f4bbc1,Vereda,FAMILIAS POR LA VIDA,Conservacion_Biodiversidad,ANTIOQUIA,SANTA FÉ DE ANTIOQUIA,,,CHURIMBO,+6.556566_-75.827043,CORANTIOQUIA,CORPORACION AUTONOMA REGIONAL DEL CENTRO DE ANTIOQUIA,148,0,294000,RUNAP,,10,Menos_un_salario_minimo,10,0,0,10,1,9,897a9627-1eef-4772-80c0-bafdbdb4f879,3/26/21 22:03,,3/26/21 22:03,,-75.827043,6.556566
115,19805f4f-45f3-4c04-aeb2-df553fd01809,Vereda,FAMILIAS POR LA VIDA,Conservacion_Biodiversidad,ANTIOQUIA,SANTA FÉ DE ANTIOQUIA,,,LA MILAGROSA,+6.556566_-75.827043,CORANTIOQUIA,CORPORACION AUTONOMA REGIONAL DEL CENTRO DE ANTIOQUIA,80,2,294000,RUNAP,,7,Menos_un_salario_minimo,7,0,0,7,3,4,897a9627-1eef-4772-80c0-bafdbdb4f879,3/26/21 22:03,,3/26/21 22:03,,-75.827043,6.556566
116,ee096117-db46-42d5-a10e-a45fdb704a0b,Vereda,FAMILIAS POR LA VIDA,Conservacion_Biodiversidad,ANTIOQUIA,SANTA FÉ DE ANTIOQUIA,,,LAS AZULES,+6.556566_-75.827043,CORANTIOQUIA,CORPORACION AUTONOMA REGIONAL DEL CENTRO DE ANTIOQUIA,51,1,294000,RUNAP,,3,Menos_un_salario_minimo,3,0,0,3,1,2,897a9627-1eef-4772-80c0-bafdbdb4f879,3/26/21 22:03,,3/26/21 22:03,,-75.827043,6.556566
117,4ec88dc8-8994-4ce4-81d3-e3ee7da8181a,Vereda,FAMILIAS POR LA VIDA,Conservacion_Biodiversidad,ANTIOQUIA,SANTA FÉ DE ANTIOQUIA,,,TONUSCO ARRIBA,+6.556566_-75.827043,CORANTIOQUIA,CORPORACION AUTONOMA REGIONAL DEL CENTRO DE ANTIOQUIA,17,0,294000,RUNAP,,1,Menos_un_salario_minimo,1,0,0,1,0,1,897a9627-1eef-4772-80c0-bafdbdb4f879,3/26/21 22:03,,3/26/21 22:03,,-75.827043,6.556566
118,0136997c-586f-4b0c-b2f5-7bc657ef7875,Vereda,Vinculacion voluntaria de KARIBIK S.A.S al esquema BancO2,Conservacion_Biodiversidad,ANTIOQUIA,SONSÓN,,,Murringo,+5.714851_-75.309595,CORNARE,CORPORACION AUTONOMA REGIONAL RIONEGRO  NARE,19,0,450000,Otra_area,ImportanciaEcologica,1,SISBEN,1,0,0,1,0,1,2ed14b92-82d1-48aa-b9a9-b11604fce4f1,3/29/21 23:32,,3/29/21 23:32,,-75.309595,5.714851
119,69242045-78aa-4ce2-838d-f42495e333dd,Vereda,"Banco2, servicios ambientales comunitarios",Gases_Efecto_Invernadero,CALDAS,MANIZALES,,,El Desquite,+5.576880_-75.491049,CORPOCALDAS,CORPORACION AUTONOMA REGIONAL DE CALDAS,8,0,2400000,REAA,,4,Mas_un_salario_minimo,4,0,0,4,1,3,08d722a0-fc29-469f-8b56-b3bf60c8256f,3/30/21 13:20,,3/30/21 13:20,,-75.491049,5.57688
120,c112b6ae-b91f-4bdb-8297-37f5c10097f5,Vereda,"Banco2, servicios ambientales comunitarios",Gases_Efecto_Invernadero,CALDAS,VILLAMARÍA,,,"Papayal, La Laguna, Guayana, Santo Domingo, Chuscal, Villarazo, Miraflores",+5.438066_-75.513760,CORPOCALDAS,CORPORACION AUTONOMA REGIONAL DE CALDAS,25,1,2400000,Otra_area,ReduccionCarbono,21,Mas_un_salario_minimo,21,0,0,21,5,16,08d722a0-fc29-469f-8b56-b3bf60c8256f,3/30/21 13:20,,3/30/21 13:20,,-75.51376,5.438066
121,fe62ad7b-3946-4a0c-8f29-aed004603f24,Vereda,"Banco2, servicios ambientales comunitarios",Gases_Efecto_Invernadero,CALDAS,NEIRA,,,San Pablo,+5.166799_-75.519886,CORPOCALDAS,CORPORACION AUTONOMA REGIONAL DE CALDAS,6,0,2400000,REAA,,5,Mas_un_salario_minimo,5,0,0,5,3,2,08d722a0-fc29-469f-8b56-b3bf60c8256f,3/30/21 13:20,,3/30/21 13:20,,-75.519886,5.166799
122,21e0ad15-76a5-42a6-8883-0c5fab8a1f4b,Vereda,"Banco2, servicios ambientales comunitarios",Gases_Efecto_Invernadero,CALDAS,MARULANDA,,,"Alejandría, Santa Rita, Rincón Santo, Rio Arriba, San Isidro",+5.284304_-75.259721,CORPOCALDAS,CORPORACION AUTONOMA REGIONAL DE CALDAS,20,0,2400000,Otra_area,PrioridadesConservacion,9,Mas_un_salario_minimo,9,0,0,9,1,8,08d722a0-fc29-469f-8b56-b3bf60c8256f,3/30/21 13:20,,3/30/21 13:20,,-75.259721,5.284304
123,5d87891d-b272-4888-8851-a5cf6c6f07ac,Vereda,"Banco2, servicios ambientales comunitarios",Gases_Efecto_Invernadero,CALDAS,MANIZALES,,,NA,+5.576880_-75.491049,CORPOCALDAS,CORPORACION AUTONOMA REGIONAL DE CALDAS,0,0,0,,,0,SISBEN,0,0,0,0,0,0,08d722a0-fc29-469f-8b56-b3bf60c8256f,3/30/21 13:20,,3/30/21 13:20,,-75.491049,5.57688
124,e7664d06-72e8-49f3-82c0-572eabe501b7,Vereda,"Banco2, servicios ambientales comunitarios",Gases_Efecto_Invernadero,CALDAS,MANIZALES,,,NA,+5.576880_-75.491049,CORPOCALDAS,CORPORACION AUTONOMA REGIONAL DE CALDAS,0,0,0,,,0,SISBEN,0,0,0,0,0,0,08d722a0-fc29-469f-8b56-b3bf60c8256f,3/30/21 13:20,,3/30/21 13:20,,-75.491049,5.57688
125,b22cd436-7714-40dd-80a4-f76b52c04eaa,Vereda,"Banco2, servicios ambientales comunitarios",Gases_Efecto_Invernadero,CALDAS,MANIZALES,,,NA,+5.576880_-75.491049,CORPOCALDAS,CORPORACION AUTONOMA REGIONAL DE CALDAS,0,0,0,,,0,SISBEN,0,0,0,0,0,0,08d722a0-fc29-469f-8b56-b3bf60c8256f,3/30/21 13:20,,3/30/21 13:20,,-75.491049,5.57688
126,b079e324-e708-4e0b-84d0-35c764b2f66e,Vereda,"Banco2, servicios ambientales comunitarios",Gases_Efecto_Invernadero,CALDAS,MANIZALES,,,NA,+5.576880_-75.491049,CORPOCALDAS,CORPORACION AUTONOMA REGIONAL DE CALDAS,0,0,0,,,0,SISBEN,0,0,0,0,0,0,08d722a0-fc29-469f-8b56-b3bf60c8256f,3/30/21 13:20,,3/30/21 13:20,,-75.491049,5.57688
127,ceeb823d-5ddf-4fef-84b7-656f51537a50,Vereda,"Banco2, servicios ambientales comunitarios",Gases_Efecto_Invernadero,CALDAS,MANIZALES,,,NA,+5.576880_-75.491049,CORPOCALDAS,CORPORACION AUTONOMA REGIONAL DE CALDAS,0,0,0,,,0,SISBEN,0,0,0,0,0,0,08d722a0-fc29-469f-8b56-b3bf60c8256f,3/30/21 13:20,,3/30/21 13:20,,-75.491049,5.57688
128,b426f183-c477-4e42-81df-63433c16a053,Vereda,"Banco2, servicios ambientales comunitarios",Gases_Efecto_Invernadero,CALDAS,MANIZALES,,,NA,+5.576880_-75.491049,CORPOCALDAS,CORPORACION AUTONOMA REGIONAL DE CALDAS,0,0,0,,,0,SISBEN,0,0,0,0,0,0,08d722a0-fc29-469f-8b56-b3bf60c8256f,3/30/21 13:20,,3/30/21 13:20,,-75.491049,5.57688
129,f6727c37-fac4-4261-8d24-9243827deeab,Vereda,"Banco2, servicios ambientales comunitarios",Gases_Efecto_Invernadero,CALDAS,MANIZALES,,,NA,+5.576880_-75.491049,CORPOCALDAS,CORPORACION AUTONOMA REGIONAL DE CALDAS,0,0,0,,,0,SISBEN,0,0,0,0,0,0,08d722a0-fc29-469f-8b56-b3bf60c8256f,3/30/21 13:20,,3/30/21 13:20,,-75.491049,5.57688
130,20cf35a0-3373-42ab-8098-5826bec4e91a,Vereda,"Banco2, servicios ambientales comunitarios",Gases_Efecto_Invernadero,CALDAS,MANIZALES,,,NA,+5.576880_-75.491049,CORPOCALDAS,CORPORACION AUTONOMA REGIONAL DE CALDAS,0,0,0,,,0,SISBEN,0,0,0,0,0,0,08d722a0-fc29-469f-8b56-b3bf60c8256f,3/30/21 13:20,,3/30/21 13:20,,-75.491049,5.57688
131,c5daf0f7-6f78-4a28-832c-3b33bd84adc3,Vereda,"Banco2, servicios ambientales comunitarios",Gases_Efecto_Invernadero,CALDAS,MANIZALES,,,NA,+5.576880_-75.491049,CORPOCALDAS,CORPORACION AUTONOMA REGIONAL DE CALDAS,0,0,0,,,0,SISBEN,0,0,0,0,0,0,08d722a0-fc29-469f-8b56-b3bf60c8256f,3/30/21 13:20,,3/30/21 13:20,,-75.491049,5.57688
132,cd8c4086-6485-4229-80fe-7093c3ce808f,Vereda,"Banco2, servicios ambientales comunitarios",Gases_Efecto_Invernadero,CALDAS,MANIZALES,,,NA,+5.576880_-75.491049,CORPOCALDAS,CORPORACION AUTONOMA REGIONAL DE CALDAS,0,0,0,,,0,SISBEN,0,0,0,0,0,0,08d722a0-fc29-469f-8b56-b3bf60c8256f,3/30/21 13:20,,3/30/21 13:20,,-75.491049,5.57688
133,39884a35-ae5a-40a8-8c4f-1e1779bbc897,Vereda,"Banco2, servicios ambientales comunitarios",Gases_Efecto_Invernadero,CALDAS,MANIZALES,,,NA,+5.576880_-75.491049,CORPOCALDAS,CORPORACION AUTONOMA REGIONAL DE CALDAS,0,0,0,,,0,SISBEN,0,0,0,0,0,0,08d722a0-fc29-469f-8b56-b3bf60c8256f,3/30/21 13:20,,3/30/21 13:20,,-75.491049,5.57688
134,f511bb69-cc99-4c65-ba2c-f5f7883b1aed,Vereda,"DAR CONTINUIDAD AL ESQUEMA DE PAGO POR SERVICIOS AMBIENTALES, PARA LA CONSERVACION DE  ECOSISTEMAS ESTRETAGICOS ASOCIADOS A L RECURSO HIDRICO , EN LOS MUNICIPIOS DE DABEIBA, URRAO, CAÑASGORDAS, GIRALDO, FRONTINO, PEQUE, URAMITA   JURISDICCION DE CORPOURAB",Regulacion_calidad_hidrica,ANTIOQUIA,APARTADÓ,,,ARENAS ALTAS,+7.883319_-76.625310,CORPOURABA,CORPORACION PARA EL DESARROLLO SOSTENIBLE DEL URABA,21,0,2006664,"REAA,Otra_area",OfertaHidrica,4,SISBEN,4,0,0,4,2,2,687f222e-919f-4b9f-9b65-72a63f72fb34,3/30/21 14:06,,3/30/21 14:06,,-76.62531,7.883319
135,ea8e6b1e-6dba-4cc7-9a7d-8e5cd788a90a,Vereda,"DAR CONTINUIDAD AL ESQUEMA DE PAGO POR SERVICIOS AMBIENTALES, PARA LA CONSERVACION DE  ECOSISTEMAS ESTRETAGICOS ASOCIADOS A L RECURSO HIDRICO , EN LOS MUNICIPIOS DE DABEIBA, URRAO, CAÑASGORDAS, GIRALDO, FRONTINO, PEQUE, URAMITA   JURISDICCION DE CORPOURAB",Regulacion_calidad_hidrica,ANTIOQUIA,APARTADÓ,,,ARENAS BAJAS,+7.883319_-76.625310,CORPOURABA,CORPORACION PARA EL DESARROLLO SOSTENIBLE DEL URABA,59,0,2006664,"REAA,Otra_area",OfertaHidrica,6,SISBEN,6,0,0,6,2,2,687f222e-919f-4b9f-9b65-72a63f72fb34,3/30/21 14:06,,3/30/21 14:06,,-76.62531,7.883319
136,914b39ac-8d93-4892-9588-cc4424bb64ac,Vereda,"DAR CONTINUIDAD AL ESQUEMA DE PAGO POR SERVICIOS AMBIENTALES, PARA LA CONSERVACION DE  ECOSISTEMAS ESTRETAGICOS ASOCIADOS A L RECURSO HIDRICO , EN LOS MUNICIPIOS DE DABEIBA, URRAO, CAÑASGORDAS, GIRALDO, FRONTINO, PEQUE, URAMITA   JURISDICCION DE CORPOURAB",Regulacion_calidad_hidrica,ANTIOQUIA,APARTADÓ,,,BELLAVISTA,+7.883319_-76.625310,CORPOURABA,CORPORACION PARA EL DESARROLLO SOSTENIBLE DEL URABA,47,0,2006664,"REAA,Otra_area",OfertaHidrica,6,SISBEN,6,0,0,6,2,2,687f222e-919f-4b9f-9b65-72a63f72fb34,3/30/21 14:06,,3/30/21 14:06,,-76.62531,7.883319
137,3a5ae2ed-b3b8-4a91-ba09-746bec5b3fae,Vereda,"DAR CONTINUIDAD AL ESQUEMA DE PAGO POR SERVICIOS AMBIENTALES, PARA LA CONSERVACION DE  ECOSISTEMAS ESTRETAGICOS ASOCIADOS A L RECURSO HIDRICO , EN LOS MUNICIPIOS DE DABEIBA, URRAO, CAÑASGORDAS, GIRALDO, FRONTINO, PEQUE, URAMITA   JURISDICCION DE CORPOURAB",Regulacion_calidad_hidrica,ANTIOQUIA,APARTADÓ,,,BUENOS AIRES,+7.883319_-76.625310,CORPOURABA,CORPORACION PARA EL DESARROLLO SOSTENIBLE DEL URABA,32,0,2006664,"REAA,Otra_area",OfertaHidrica,5,SISBEN,5,0,0,5,2,3,687f222e-919f-4b9f-9b65-72a63f72fb34,3/30/21 14:06,,3/30/21 14:06,,-76.62531,7.883319
138,91638a56-b36f-496f-9dca-4aa9f45820da,Vereda,"DAR CONTINUIDAD AL ESQUEMA DE PAGO POR SERVICIOS AMBIENTALES, PARA LA CONSERVACION DE  ECOSISTEMAS ESTRETAGICOS ASOCIADOS A L RECURSO HIDRICO , EN LOS MUNICIPIOS DE DABEIBA, URRAO, CAÑASGORDAS, GIRALDO, FRONTINO, PEQUE, URAMITA   JURISDICCION DE CORPOURAB",Regulacion_calidad_hidrica,ANTIOQUIA,APARTADÓ,,,EL CUCHILLO,+7.883319_-76.625310,CORPOURABA,CORPORACION PARA EL DESARROLLO SOSTENIBLE DEL URABA,25,0,2006664,"REAA,Otra_area",OfertaHidrica,8,SISBEN,8,0,0,8,2,6,687f222e-919f-4b9f-9b65-72a63f72fb34,3/30/21 14:06,,3/30/21 14:06,,-76.62531,7.883319
139,1730d8b6-b563-47c6-a11e-7ae15fda20ee,Vereda,"DAR CONTINUIDAD AL ESQUEMA DE PAGO POR SERVICIOS AMBIENTALES, PARA LA CONSERVACION DE  ECOSISTEMAS ESTRETAGICOS ASOCIADOS A L RECURSO HIDRICO , EN LOS MUNICIPIOS DE DABEIBA, URRAO, CAÑASGORDAS, GIRALDO, FRONTINO, PEQUE, URAMITA   JURISDICCION DE CORPOURAB",Regulacion_calidad_hidrica,ANTIOQUIA,APARTADÓ,,,EL GAS,+7.883319_-76.625310,CORPOURABA,CORPORACION PARA EL DESARROLLO SOSTENIBLE DEL URABA,26,0,2006664,"REAA,Otra_area",OfertaHidrica,8,SISBEN,8,0,0,8,0,8,687f222e-919f-4b9f-9b65-72a63f72fb34,3/30/21 14:06,,3/30/21 14:06,,-76.62531,7.883319
140,4d9f6b58-5d89-49f2-94c3-5f8ecd6d5120,Vereda,"DAR CONTINUIDAD AL ESQUEMA DE PAGO POR SERVICIOS AMBIENTALES, PARA LA CONSERVACION DE  ECOSISTEMAS ESTRETAGICOS ASOCIADOS A L RECURSO HIDRICO , EN LOS MUNICIPIOS DE DABEIBA, URRAO, CAÑASGORDAS, GIRALDO, FRONTINO, PEQUE, URAMITA   JURISDICCION DE CORPOURAB",Regulacion_calidad_hidrica,ANTIOQUIA,APARTADÓ,,,EL OSITO,+7.883319_-76.625310,CORPOURABA,CORPORACION PARA EL DESARROLLO SOSTENIBLE DEL URABA,4,0,2006664,Otra_area,OfertaHidrica,3,SISBEN,3,0,0,3,0,3,687f222e-919f-4b9f-9b65-72a63f72fb34,3/30/21 14:06,,3/30/21 14:06,,-76.62531,7.883319
141,a69508a6-61b0-4fc7-a2ca-892ec48e1c7c,Vereda,"DAR CONTINUIDAD AL ESQUEMA DE PAGO POR SERVICIOS AMBIENTALES, PARA LA CONSERVACION DE  ECOSISTEMAS ESTRETAGICOS ASOCIADOS A L RECURSO HIDRICO , EN LOS MUNICIPIOS DE DABEIBA, URRAO, CAÑASGORDAS, GIRALDO, FRONTINO, PEQUE, URAMITA   JURISDICCION DE CORPOURAB",Regulacion_calidad_hidrica,ANTIOQUIA,APARTADÓ,,,EL PORVENIR,+7.883319_-76.625310,CORPOURABA,CORPORACION PARA EL DESARROLLO SOSTENIBLE DEL URABA,36,0,2006664,"REAA,Otra_area",OfertaHidrica,6,SISBEN,6,0,0,6,4,2,687f222e-919f-4b9f-9b65-72a63f72fb34,3/30/21 14:06,,3/30/21 14:06,,-76.62531,7.883319
142,59ea4fa6-5693-49d3-bde0-16366840337b,Vereda,"DAR CONTINUIDAD AL ESQUEMA DE PAGO POR SERVICIOS AMBIENTALES, PARA LA CONSERVACION DE  ECOSISTEMAS ESTRETAGICOS ASOCIADOS A L RECURSO HIDRICO , EN LOS MUNICIPIOS DE DABEIBA, URRAO, CAÑASGORDAS, GIRALDO, FRONTINO, PEQUE, URAMITA   JURISDICCION DE CORPOURAB",Regulacion_calidad_hidrica,ANTIOQUIA,APARTADÓ,,,EL SALTO,+7.883319_-76.625310,CORPOURABA,CORPORACION PARA EL DESARROLLO SOSTENIBLE DEL URABA,41,0,2006664,"REAA,Otra_area",OfertaHidrica,4,SISBEN,4,0,0,4,1,3,687f222e-919f-4b9f-9b65-72a63f72fb34,3/30/21 14:06,,3/30/21 14:06,,-76.62531,7.883319
143,fe490383-acf1-4479-872f-df73c819ed08,Vereda,"DAR CONTINUIDAD AL ESQUEMA DE PAGO POR SERVICIOS AMBIENTALES, PARA LA CONSERVACION DE  ECOSISTEMAS ESTRETAGICOS ASOCIADOS A L RECURSO HIDRICO , EN LOS MUNICIPIOS DE DABEIBA, URRAO, CAÑASGORDAS, GIRALDO, FRONTINO, PEQUE, URAMITA   JURISDICCION DE CORPOURAB",Regulacion_calidad_hidrica,ANTIOQUIA,APARTADÓ,,,GUINEO ALTO,+7.883319_-76.625310,CORPOURABA,CORPORACION PARA EL DESARROLLO SOSTENIBLE DEL URABA,25,0,2006664,"Otra_area,REAA",OfertaHidrica,7,SISBEN,7,0,0,7,1,6,687f222e-919f-4b9f-9b65-72a63f72fb34,3/30/21 14:06,,3/30/21 14:06,,-76.62531,7.883319
144,0d21fa2e-d7c7-4a29-b039-c694ca61ce19,Vereda,"DAR CONTINUIDAD AL ESQUEMA DE PAGO POR SERVICIOS AMBIENTALES, PARA LA CONSERVACION DE  ECOSISTEMAS ESTRETAGICOS ASOCIADOS A L RECURSO HIDRICO , EN LOS MUNICIPIOS DE DABEIBA, URRAO, CAÑASGORDAS, GIRALDO, FRONTINO, PEQUE, URAMITA   JURISDICCION DE CORPOURAB",Regulacion_calidad_hidrica,ANTIOQUIA,APARTADÓ,,,GUINEO ABAJO,+7.883319_-76.625310,CORPOURABA,CORPORACION PARA EL DESARROLLO SOSTENIBLE DEL URABA,32,0,2006664,"REAA,Otra_area",OfertaHidrica,7,SISBEN,7,0,0,7,1,6,687f222e-919f-4b9f-9b65-72a63f72fb34,3/30/21 14:06,,3/30/21 14:06,,-76.62531,7.883319
145,6d0d14ba-e07c-4b61-b830-cf550c286bdc,Vereda,"DAR CONTINUIDAD AL ESQUEMA DE PAGO POR SERVICIOS AMBIENTALES, PARA LA CONSERVACION DE  ECOSISTEMAS ESTRETAGICOS ASOCIADOS A L RECURSO HIDRICO , EN LOS MUNICIPIOS DE DABEIBA, URRAO, CAÑASGORDAS, GIRALDO, FRONTINO, PEQUE, URAMITA   JURISDICCION DE CORPOURAB",Regulacion_calidad_hidrica,ANTIOQUIA,APARTADÓ,,,LA ESPERANZA,+7.883319_-76.625310,CORPOURABA,CORPORACION PARA EL DESARROLLO SOSTENIBLE DEL URABA,126,0,2006664,"REAA,Otra_area",OfertaHidrica,13,SISBEN,13,0,0,13,1,12,687f222e-919f-4b9f-9b65-72a63f72fb34,3/30/21 14:06,,3/30/21 14:06,,-76.62531,7.883319
146,64ce4da0-d50c-4b7f-81a1-ef17bb871ba3,Vereda,"DAR CONTINUIDAD AL ESQUEMA DE PAGO POR SERVICIOS AMBIENTALES, PARA LA CONSERVACION DE  ECOSISTEMAS ESTRETAGICOS ASOCIADOS A L RECURSO HIDRICO , EN LOS MUNICIPIOS DE DABEIBA, URRAO, CAÑASGORDAS, GIRALDO, FRONTINO, PEQUE, URAMITA   JURISDICCION DE CORPOURAB",Regulacion_calidad_hidrica,ANTIOQUIA,APARTADÓ,,,LA HOZ,+7.883319_-76.625310,CORPOURABA,CORPORACION PARA EL DESARROLLO SOSTENIBLE DEL URABA,208,0,2006664,"REAA,Otra_area",OfertaHidrica,7,SISBEN,7,0,0,7,2,5,687f222e-919f-4b9f-9b65-72a63f72fb34,3/30/21 14:06,,3/30/21 14:06,,-76.62531,7.883319
147,011d2f11-a546-4b48-952e-6c028aadc99c,Vereda,"DAR CONTINUIDAD AL ESQUEMA DE PAGO POR SERVICIOS AMBIENTALES, PARA LA CONSERVACION DE  ECOSISTEMAS ESTRETAGICOS ASOCIADOS A L RECURSO HIDRICO , EN LOS MUNICIPIOS DE DABEIBA, URRAO, CAÑASGORDAS, GIRALDO, FRONTINO, PEQUE, URAMITA   JURISDICCION DE CORPOURAB",Regulacion_calidad_hidrica,ANTIOQUIA,APARTADÓ,,,LA LINDA,+7.883319_-76.625310,CORPOURABA,CORPORACION PARA EL DESARROLLO SOSTENIBLE DEL URABA,28,0,2006664,"REAA,Otra_area",OfertaHidrica,6,SISBEN,6,0,0,6,2,4,687f222e-919f-4b9f-9b65-72a63f72fb34,3/30/21 14:06,,3/30/21 14:06,,-76.62531,7.883319
148,d93ce286-8e09-4295-b23b-de8e188de902,Vereda,"DAR CONTINUIDAD AL ESQUEMA DE PAGO POR SERVICIOS AMBIENTALES, PARA LA CONSERVACION DE  ECOSISTEMAS ESTRETAGICOS ASOCIADOS A L RECURSO HIDRICO , EN LOS MUNICIPIOS DE DABEIBA, URRAO, CAÑASGORDAS, GIRALDO, FRONTINO, PEQUE, URAMITA   JURISDICCION DE CORPOURAB",Regulacion_calidad_hidrica,ANTIOQUIA,APARTADÓ,,,LA MIRANDA,+7.883319_-76.625310,CORPOURABA,CORPORACION PARA EL DESARROLLO SOSTENIBLE DEL URABA,25,0,2006664,"REAA,Otra_area",OfertaHidrica,7,SISBEN,7,0,0,7,1,6,687f222e-919f-4b9f-9b65-72a63f72fb34,3/30/21 14:06,,3/30/21 14:06,,-76.62531,7.883319
149,7a8c05c4-d70f-4e82-8b4a-642b7af2f436,Vereda,"DAR CONTINUIDAD AL ESQUEMA DE PAGO POR SERVICIOS AMBIENTALES, PARA LA CONSERVACION DE  ECOSISTEMAS ESTRETAGICOS ASOCIADOS A L RECURSO HIDRICO , EN LOS MUNICIPIOS DE DABEIBA, URRAO, CAÑASGORDAS, GIRALDO, FRONTINO, PEQUE, URAMITA   JURISDICCION DE CORPOURAB",Regulacion_calidad_hidrica,ANTIOQUIA,APARTADÓ,,,LA PANCHA,+7.883319_-76.625310,CORPOURABA,CORPORACION PARA EL DESARROLLO SOSTENIBLE DEL URABA,12,0,2006664,"REAA,Otra_area",OfertaHidrica,4,SISBEN,4,0,0,4,3,1,687f222e-919f-4b9f-9b65-72a63f72fb34,3/30/21 14:06,,3/30/21 14:06,,-76.62531,7.883319
150,d1d0c1e1-b647-4bcb-876b-dec5342735e9,Vereda,"DAR CONTINUIDAD AL ESQUEMA DE PAGO POR SERVICIOS AMBIENTALES, PARA LA CONSERVACION DE  ECOSISTEMAS ESTRETAGICOS ASOCIADOS A L RECURSO HIDRICO , EN LOS MUNICIPIOS DE DABEIBA, URRAO, CAÑASGORDAS, GIRALDO, FRONTINO, PEQUE, URAMITA   JURISDICCION DE CORPOURAB",Regulacion_calidad_hidrica,ANTIOQUIA,APARTADÓ,,,LA UNIÓN,+7.883319_-76.625310,CORPOURABA,CORPORACION PARA EL DESARROLLO SOSTENIBLE DEL URABA,41,0,2006664,"REAA,Otra_area",OfertaHidrica,8,SISBEN,8,0,0,8,2,6,687f222e-919f-4b9f-9b65-72a63f72fb34,3/30/21 14:06,,3/30/21 14:06,,-76.62531,7.883319
